galaxy,variant,n_points,r_max_kpc,distance_mpc,rmse_DeltaX_absolute,rmse_DeltaX_shape,rmse_DeltaX_shape_inner,rmse_DeltaX_shape_outer,rmse_V_absolute,rmse_V_scaled,V_scale_alpha,median_DeltaX_obs,median_DeltaX_pred
UGC09037,full,22,27.96,83.6,0.5651232708229771,0.22794111248137236,0.2005104338580742,0.2099918605871783,78.71277941748318,32.39139858591873,2.111315821455738,0.996312321777184,0.44731184556948855
UGC09037,drop_M,22,27.96,83.6,0.5599954695848408,0.3548088783282589,0.30038580333027987,0.22077815283122898,77.30335325673464,49.68213276022616,1.8253223440927355,0.996312321777184,0.46666800720626
UGC09037,drop_D,22,27.96,83.6,0.5805890506465022,0.3813202810396683,0.28663162439035567,0.2558957564387775,79.6153904445172,52.79999919312254,1.849211126363425,0.996312321777184,0.45809145179537314
UGC09037,drop_I,22,27.96,83.6,0.1880110543407276,0.06690345581069294,0.05812110826335526,0.03905448101702284,25.524565023893185,9.765258853975995,1.2030099795314373,0.996312321777184,0.87026894582246
UGC09037,only_M,22,27.96,83.6,0.20380158893568617,0.1370294431213203,0.062028415725957985,0.05708757678697841,26.878768928143003,19.219074276773632,1.1566252911166015,0.996312321777184,0.8704067560240769
UGC09037,only_D,22,27.96,83.6,0.18452802153347422,0.12062399324699524,0.07030371681136868,0.041973649297732396,24.517377090128704,16.963111274845204,1.1458669367788654,0.996312321777184,0.8703479784943855
UGC09037,only_I,22,27.96,83.6,0.5897244241926624,0.49167794644274443,0.35788333376146997,0.2695819883467253,80.42622436268177,67.60210149071389,1.550624865140657,0.996312321777184,0.46935200998260673
UGC09037,MD_only,22,27.96,83.6,0.1880110543407276,0.06690345581069294,0.05812110826335526,0.03905448101702284,25.524565023893185,9.765258853975995,1.2030099795314373,0.996312321777184,0.87026894582246
UGC09037,MI_only,22,27.96,83.6,0.5805890506465022,0.3813202810396683,0.28663162439035567,0.2558957564387775,79.6153904445172,52.79999919312254,1.849211126363425,0.996312321777184,0.45809145179537314
UGC09037,DI_only,22,27.96,83.6,0.5599954695848408,0.3548088783282589,0.30038580333027987,0.22077815283122898,77.30335325673464,49.68213276022616,1.8253223440927355,0.996312321777184,0.46666800720626
UGC09133,full,68,108.31,57.1,1.059598210313212,0.9612018796144765,0.4229471611197337,1.2421326035000453,203.26006764106376,166.78456537720555,2.2901550199459577,1.012949756436624,0.16095937732151405
UGC09133,drop_M,68,108.31,57.1,1.039579862606562,0.953032639882822,0.2771510202375931,1.2657715857600031,191.59625671976255,157.43493066958678,2.0473437255561784,1.012949756436624,0.2735978201458603
UGC09133,drop_D,68,108.31,57.1,1.0462664861295428,0.9824024443437986,0.2809560733284603,1.3263544467805584,189.91312454991973,161.74553588060556,1.8992285785862517,1.012949756436624,0.2778754877776145
UGC09133,drop_I,68,108.31,57.1,0.39751229208083394,0.2635816239467193,0.3382518731550228,0.14867452992712035,86.84374304617278,65.69632982571828,1.2837408163588233,1.012949756436624,0.8699330252767379
UGC09133,only_M,68,108.31,57.1,0.45514401332772625,0.30962736557110454,0.2314120161084552,0.2536556144428235,74.42395678594514,58.138367980402286,1.2188396265028656,1.012949756436624,0.8703802539762019
UGC09133,only_D,68,108.31,57.1,0.36919451765277056,0.21545366269969476,0.2166376691324207,0.16413771973777722,65.99507940016903,44.221699649006254,1.2304963712375099,1.012949756436624,0.8700696438457306
UGC09133,only_I,68,108.31,57.1,1.0254314867149072,0.9905013953577934,0.2238799700798575,1.3400036973956857,179.08734283646666,164.04756011615348,1.5259939633090653,1.012949756436624,0.3669604447163375
UGC09133,MD_only,68,108.31,57.1,0.39751229208083394,0.2635816239467193,0.3382518731550228,0.14867452992712035,86.84374304617278,65.69632982571828,1.2837408163588233,1.012949756436624,0.8699330252767379
UGC09133,MI_only,68,108.31,57.1,1.0462664861295428,0.9824024443437986,0.2809560733284603,1.3263544467805584,189.91312454991973,161.74553588060556,1.8992285785862517,1.012949756436624,0.2778754877776145
UGC09133,DI_only,68,108.31,57.1,1.039579862606562,0.953032639882822,0.2771510202375931,1.2657715857600031,191.59625671976255,157.43493066958678,2.0473437255561784,1.012949756436624,0.2735978201458603
UGC09992,full,5,3.89,10.7,0.5557847638578933,0.27421335289500043,0.3520057769126417,,13.680779922208744,6.089087906485326,1.636058130837611,1.217104341541153,0.7270123210407241
UGC09992,drop_M,5,3.89,10.7,0.501544446806825,0.14935964251094003,0.15443039144980306,,12.994802273526341,3.88724447535165,1.637236431806358,1.217104341541153,0.7023092470889484
UGC09992,drop_D,5,3.89,10.7,0.5178616017366384,0.17503953722365173,0.21153805223286234,,13.222402384645472,4.2621504636421434,1.6487380323003524,1.217104341541153,0.683197063626599
UGC09992,drop_I,5,3.89,10.7,0.48005326589858816,0.3182351548976083,0.33301058257541416,,11.284401515989398,7.154451199653533,1.3868014228096535,1.217104341541153,0.870461358948068
UGC09992,only_M,5,3.89,10.7,0.42025949817415714,0.1953882964516682,0.19493848767348665,,10.195916064790827,4.435566720997604,1.4061079487432007,1.217104341541153,0.870461358948068
UGC09992,only_D,5,3.89,10.7,0.39675831109938087,0.14819022029722775,0.1398808899779629,,9.77358778039248,3.405042292752728,1.402652003863465,1.217104341541153,0.870461358948068
UGC09992,only_I,5,3.89,10.7,0.4899939733261833,0.18954513276303683,0.0558583436162755,,13.12269227399948,5.258128977295085,1.6122455490778256,1.217104341541153,0.8526701179406206
UGC09992,MD_only,5,3.89,10.7,0.48005326589858816,0.3182351548976083,0.33301058257541416,,11.284401515989398,7.154451199653533,1.3868014228096535,1.217104341541153,0.870461358948068
UGC09992,MI_only,5,3.89,10.7,0.5178616017366384,0.17503953722365173,0.21153805223286234,,13.222402384645472,4.2621504636421434,1.6487380323003524,1.217104341541153,0.683197063626599
UGC09992,DI_only,5,3.89,10.7,0.501544446806825,0.14935964251094003,0.15443039144980306,,12.994802273526341,3.88724447535165,1.637236431806358,1.217104341541153,0.7023092470889484
UGC10310,full,7,7.74,15.2,0.8622940518244212,0.4098316077593148,0.45314121571619614,0.09610316042101583,32.71673906280702,11.14326501673222,1.9486941125701358,1.5400422527923547,0.7575823392622588
UGC10310,drop_M,7,7.74,15.2,0.7889725953648806,0.1166779041241781,0.1257533339672478,0.08467064884022774,32.47882954447956,4.579148535131167,2.009818862991657,1.5400422527923547,0.7831838584116326
UGC10310,drop_D,7,7.74,15.2,0.8234706504033517,0.25142643828434097,0.2844961346245963,0.08265972282323279,32.55988096164155,6.976833432266827,1.9946179993137154,1.5400422527923547,0.7332855582688458
UGC10310,drop_I,7,7.74,15.2,0.7919347380825972,0.45545865783289446,0.4944024374509258,0.03775576001329784,28.707006547270122,12.61148631970007,1.6947373809827555,1.5400422527923547,0.870461358948068
UGC10310,only_M,7,7.74,15.2,0.7445943473942418,0.30382418884615603,0.31308134128645,0.02893617293279148,28.231571400034735,8.35485195567968,1.7358680694952908,1.5400422527923547,0.870461358948068
UGC10310,only_D,7,7.74,15.2,0.7018379115666671,0.15849557954172896,0.11750577649846311,0.023104592007795733,27.883305382983412,5.128278425628019,1.749932139000257,1.5400422527923547,0.870461358948068
UGC10310,only_I,7,7.74,15.2,0.7707494125561586,0.1619200183126489,0.16160446223407732,0.06512544947959521,32.95845334987322,6.228901967793496,2.0276985459068713,1.5400422527923547,0.7284344888093058
UGC10310,MD_only,7,7.74,15.2,0.7919347380825972,0.45545865783289446,0.4944024374509258,0.03775576001329784,28.707006547270122,12.61148631970007,1.6947373809827555,1.5400422527923547,0.870461358948068
UGC10310,MI_only,7,7.74,15.2,0.8234706504033517,0.25142643828434097,0.2844961346245963,0.08265972282323279,32.55988096164155,6.976833432266827,1.9946179993137154,1.5400422527923547,0.7332855582688458
UGC10310,DI_only,7,7.74,15.2,0.7889725953648806,0.1166779041241781,0.1257533339672478,0.08467064884022774,32.47882954447956,4.579148535131167,2.009818862991657,1.5400422527923547,0.7831838584116326
UGC11455,full,36,41.93,78.6,0.6244534960639488,0.3866380752181236,0.3468234787546648,0.40863755629514337,154.3795235228931,93.75588185350783,2.2717316317629628,0.8738037112344957,0.3134273251202928
UGC11455,drop_M,36,41.93,78.6,0.5969789203836093,0.42441286702847286,0.32029794526600547,0.45496252052479214,154.50091407701245,99.63803608333205,2.19998474042252,0.8738037112344957,0.3490281943347399
UGC11455,drop_D,36,41.93,78.6,0.6394227111200306,0.4245509828221654,0.29601027377795025,0.5191017087553075,161.60205062587997,105.5628345821751,2.340257537816369,0.8738037112344957,0.3038634924655172
UGC11455,drop_I,36,41.93,78.6,0.2357275110601192,0.22956323983241048,0.2877647486358866,0.08331701579910687,40.99605626959919,40.71583249484252,1.0208031071935748,0.8738037112344957,0.8702837867618651
UGC11455,only_M,36,41.93,78.6,0.18259773954973274,0.15771026163675644,0.18183664214695572,0.12312668715269202,34.26510357062089,31.311086229641614,1.0626022208740402,0.8738037112344957,0.8703577303578092
UGC11455,only_D,36,41.93,78.6,0.09526393264897397,0.083091952421738,0.07528376081327284,0.08988350729596331,20.484237208596532,19.298939616396943,1.0297708266604053,0.8738037112344957,0.8704100517356776
UGC11455,only_I,36,41.93,78.6,0.6241150492857315,0.5687023626300718,0.38922345150692517,0.5664668929904965,161.74270392675513,127.11755788999481,1.9846679039086152,0.8738037112344957,0.3634123416540741
UGC11455,MD_only,36,41.93,78.6,0.2357275110601192,0.22956323983241048,0.2877647486358866,0.08331701579910687,40.99605626959919,40.71583249484252,1.0208031071935748,0.8738037112344957,0.8702837867618651
UGC11455,MI_only,36,41.93,78.6,0.6394227111200306,0.4245509828221654,0.29601027377795025,0.5191017087553075,161.60205062587997,105.5628345821751,2.340257537816369,0.8738037112344957,0.3038634924655172
UGC11455,DI_only,36,41.93,78.6,0.5969789203836093,0.42441286702847286,0.32029794526600547,0.45496252052479214,154.50091407701245,99.63803608333205,2.19998474042252,0.8738037112344957,0.3490281943347399
UGC11557,full,12,10.56,24.2,0.20460055568372987,0.09858642117185978,0.08475197482430066,0.10969474675053142,17.624525775438943,8.22555423678607,1.3322592151631834,0.7538923540836939,0.5568889070177325
UGC11557,drop_M,12,10.56,24.2,0.28699723350977724,0.27065842031574194,0.197158807697848,0.15764550411169165,23.504596306197897,17.675349582194688,1.344168167685445,0.7538923540836939,0.5841634866773415
UGC11557,drop_D,12,10.56,24.2,0.2468693179803805,0.1837958289525189,0.11926470715782311,0.16457162008579304,21.959627724896503,14.10012988009844,1.3774001058601864,0.7538923540836939,0.5481065262581208
UGC11557,drop_I,12,10.56,24.2,0.12084166336764475,0.06921663960593781,0.08280703611867654,0.04546346129273118,10.395070014906727,4.212263915398914,0.868741137565971,0.7538923540836939,0.8684224938074598
UGC11557,only_M,12,10.56,24.2,0.10552580585802664,0.05373471112061059,0.02605142570937841,0.05062658503488734,8.603782556321669,4.346773777753354,0.894402715242061,0.7538923540836939,0.8692571688165319
UGC11557,only_D,12,10.56,24.2,0.17178857731284652,0.11711848321846342,0.10161469114406808,0.045754380441781956,10.110809138608978,6.418662778215257,0.8892272488945114,0.7538923540836939,0.8698890726258435
UGC11557,only_I,12,10.56,24.2,0.4002001603069318,0.39919426004233344,0.26815557744733204,0.22621451921689745,29.1200202197977,26.111977113228452,1.289733959932953,0.7538923540836939,0.5614643663299482
UGC11557,MD_only,12,10.56,24.2,0.12084166336764475,0.06921663960593781,0.08280703611867654,0.04546346129273118,10.395070014906727,4.212263915398914,0.868741137565971,0.7538923540836939,0.8684224938074598
UGC11557,MI_only,12,10.56,24.2,0.2468693179803805,0.1837958289525189,0.11926470715782311,0.16457162008579304,21.959627724896503,14.10012988009844,1.3774001058601864,0.7538923540836939,0.5481065262581208
UGC11557,DI_only,12,10.56,24.2,0.28699723350977724,0.27065842031574194,0.197158807697848,0.15764550411169165,23.504596306197897,17.675349582194688,1.344168167685445,0.7538923540836939,0.5841634866773415
UGC11820,full,10,15.82,18.1,1.3944003483766378,0.7353076262736855,0.7175317142464425,0.29695172014021604,40.596378305819364,12.88312427962449,3.25981288470716,1.846915704860528,0.3692360114091154
UGC11820,drop_M,10,15.82,18.1,1.368064977527811,0.5790119183647767,0.30142063633563004,0.26993189069835977,45.424337139133094,15.746823891790429,4.497277676176858,1.846915704860528,0.4485227204722567
UGC11820,drop_D,10,15.82,18.1,1.4090958590960214,0.4388849460795826,0.5323579483661621,0.2768056556318563,44.356628205420485,9.085903378462472,4.375055582231565,1.846915704860528,0.4155990724067362
UGC11820,drop_I,10,15.82,18.1,1.0878290268923279,0.8737583284854468,0.7718690484515632,0.18714719331706195,24.76512587402125,15.002822829649702,1.5582417427079502,1.846915704860528,0.7339481483508186
UGC11820,only_M,10,15.82,18.1,1.0570989272563447,0.589164882000409,0.5821414291524813,0.10543566074664573,27.967524262391468,8.929663434658464,1.889346838118749,1.846915704860528,0.794189085863954
UGC11820,only_D,10,15.82,18.1,0.9841909531092321,0.3073608178063265,0.28821395757964496,0.07583653501187711,28.631148104674278,4.989629118973532,1.9858797108072446,1.846915704860528,0.8243606742294016
UGC11820,only_I,10,15.82,18.1,1.3556977769723972,1.0245907973774873,0.2620981437161042,0.46744620700179695,48.087680124684546,34.319278210118405,3.845636389154009,1.846915704860528,0.5013196159128402
UGC11820,MD_only,10,15.82,18.1,1.0878290268923279,0.8737583284854468,0.7718690484515632,0.18714719331706195,24.76512587402125,15.002822829649702,1.5582417427079502,1.846915704860528,0.7339481483508186
UGC11820,MI_only,10,15.82,18.1,1.4090958590960214,0.4388849460795826,0.5323579483661621,0.2768056556318563,44.356628205420485,9.085903378462472,4.375055582231565,1.846915704860528,0.4155990724067362
UGC11820,DI_only,10,15.82,18.1,1.368064977527811,0.5790119183647767,0.30142063633563004,0.26993189069835977,45.424337139133094,15.746823891790429,4.497277676176858,1.846915704860528,0.4485227204722567
UGC11914,full,65,9.83,16.9,0.5938234162246635,0.4922451006837756,0.43810932679206954,0.410603006483318,172.10417444793416,141.90469875229857,1.6728277597071581,0.9406398159057956,0.32802967980582676
UGC11914,drop_M,65,9.83,16.9,0.5438264424424595,0.40712264250636554,0.30375048796528886,0.4312758560504416,159.77877045866217,120.48271831335815,1.7066363863609975,0.9406398159057956,0.3933827902697514
UGC11914,drop_D,65,9.83,16.9,0.5598121273591306,0.4231321495777028,0.31978417271819337,0.4404665767735577,163.7639006110962,124.3442176192659,1.7348964499565098,0.9406398159057956,0.3763714993587788
UGC11914,drop_I,65,9.83,16.9,0.2846673042389031,0.26215807608897856,0.29817790541015476,0.03141547024373372,75.95032560987185,69.42032906683208,1.127788994484446,0.9406398159057956,0.870461358948068
UGC11914,only_M,65,9.83,16.9,0.1813650676738993,0.13821014444621482,0.14862944653020407,0.04122685382039395,48.69958122107722,36.57145389243497,1.1306823297645237,0.9406398159057956,0.870461358948068
UGC11914,only_D,65,9.83,16.9,0.15340481668961903,0.1120433321670917,0.10679714481490396,0.033956040545381094,41.936107655902376,30.448033670920225,1.1152817320180994,0.9406398159057956,0.870461358948068
UGC11914,only_I,65,9.83,16.9,0.5081662732938057,0.38975278354434534,0.3042214960574172,0.46091452315365056,151.1174770898242,114.36913121261409,1.6271389134098817,0.9406398159057956,0.519620820485479
UGC11914,MD_only,65,9.83,16.9,0.2846673042389031,0.26215807608897856,0.29817790541015476,0.03141547024373372,75.95032560987185,69.42032906683208,1.127788994484446,0.9406398159057956,0.870461358948068
UGC11914,MI_only,65,9.83,16.9,0.5598121273591306,0.4231321495777028,0.31978417271819337,0.4404665767735577,163.7639006110962,124.3442176192659,1.7348964499565098,0.9406398159057956,0.3763714993587788
UGC11914,DI_only,65,9.83,16.9,0.5438264424424595,0.40712264250636554,0.30375048796528886,0.4312758560504416,159.77877045866217,120.48271831335815,1.7066363863609975,0.9406398159057956,0.3933827902697514
UGC12506,full,31,49.99,100.6,1.3172913391228465,0.8090953286939637,0.9266899557558604,0.6564807077170061,179.72587084351224,82.09745760039445,3.865126183156452,1.5659653938359697,0.3663768610086592
UGC12506,drop_M,31,49.99,100.6,1.2465161851003326,0.6280968330365185,0.572909868461568,0.6612212815861964,174.54245147866982,79.10206413648761,3.541943772548927,1.5659653938359697,0.39562340141447155
UGC12506,drop_D,31,49.99,100.6,1.2881471408960519,0.7503982297809866,0.7913387848320713,0.6687763082959071,176.8005457447824,83.35192980004602,3.6302221101799605,1.5659653938359697,0.3715315377380743
UGC12506,drop_I,31,49.99,100.6,0.9582077831950223,0.719416938603839,0.9893620081854115,0.03950477997291524,110.49170142320422,52.25379831103829,1.7639906175307303,1.5659653938359697,0.870461358948068
UGC12506,only_M,31,49.99,100.6,0.9128841220722019,0.6219225397526291,0.863111894974289,0.027898621733241435,105.35341715311945,37.22969725292969,1.7628241877770465,1.5659653938359697,0.870461358948068
UGC12506,only_D,31,49.99,100.6,0.8563292726242471,0.5072227162179194,0.692645081952625,0.02757594472623202,102.08763885660385,28.63904562966577,1.7479698132961874,1.5659653938359697,0.870461358948068
UGC12506,only_I,31,49.99,100.6,1.1863357412227764,0.6835968810620093,0.4434118249431921,0.6779347853772884,171.26780095210603,98.23961751566925,3.0470784518036003,1.5659653938359697,0.39375578954892493
